token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size,freeze_qty
844858,MANKIND26SEP2580CE,MANKIND,24SEP2026,258000.000000,250,OPTSTK,BFO,5.000000,100000000
844859,GAIL26SEP167CE,GAIL,24SEP2026,16700.000000,3550,OPTSTK,BFO,5.000000,274500
844862,FOCIT26SEP41000PE,FOCIT,24SEP2026,4100000.000000,45,OPTIDX,BFO,5.000000,1350
844863,GODREJCP26SEP1060CE,GODREJCP,24SEP2026,106000.000000,500,OPTSTK,BFO,5.000000,30000
844872,KOTAKBANK26SEP425CE,KOTAKBANK,24SEP2026,42500.000000,2000,OPTSTK,BFO,5.000000,12000
844874,UNITDSPR26SEP1400CE,UNITDSPR,24SEP2026,140000.000000,400,OPTSTK,BFO,5.000000,28000
844881,ADANIPORTS26SEP1740PE,ADANIPORTS,24SEP2026,174000.000000,475,OPTSTK,BFO,5.000000,32000
844885,PRESTIGE26SEP1520CE,PRESTIGE,24SEP2026,152000.000000,450,OPTSTK,BFO,5.000000,100000000
844916,UNITDSPR26SEP1320PE,UNITDSPR,24SEP2026,132000.000000,400,OPTSTK,BFO,5.000000,28000
844920,PREMIERENE26SEP990CE,PREMIERENE,24SEP2026,99000.000000,650,OPTSTK,BFO,5.000000,100000000
844923,POWERINDIA26SEP30500CE,POWERINDIA,24SEP2026,3050000.000000,25,OPTSTK,BFO,5.000000,100000000
844937,UNIONBANK26SEP185CE,UNIONBANK,24SEP2026,18500.000000,4425,OPTSTK,BFO,5.000000,100000000
844945,INDUSTOWER26SEP375CE,INDUSTOWER,24SEP2026,37500.000000,1700,OPTSTK,BFO,5.000000,170000
845014,AMBER26SEP7200CE,AMBER,24SEP2026,720000.000000,100,OPTSTK,BFO,5.000000,100000000
844967,JSWSTEEL26SEP1280PE,JSWSTEEL,24SEP2026,128000.000000,675,OPTSTK,BFO,5.000000,40500
844989,TMPV26SEP370CE,TMPV,24SEP2026,37000.000000,1600,OPTSTK,BFO,5.000000,42750
844995,MOTILALOFS26SEP950PE,MOTILALOFS,24SEP2026,95000.000000,775,OPTSTK,BFO,5.000000,100000000
845027,NBCC26SEPFUT,NBCC,24SEP2026,0.000000,6500,FUTSTK,BFO,5.000000,100000000
845037,AUROPHARMA26SEP1480PE,AUROPHARMA,24SEP2026,148000.000000,550,OPTSTK,BFO,5.000000,44000
845038,DIXON26SEP11400CE,DIXON,24SEP2026,1140000.000000,50,OPTSTK,BFO,5.000000,6000
845045,MAXHEALTH26SEP1160PE,MAXHEALTH,24SEP2026,116000.000000,525,OPTSTK,BFO,5.000000,100000000
845064,PGEL26SEP550PE,PGEL,24SEP2026,55000.000000,950,OPTSTK,BFO,5.000000,100000000
845070,PETRONET26SEP270CE,PETRONET,24SEP2026,27000.000000,1900,OPTSTK,BFO,5.000000,120000
845071,NATIONALUM26SEP335PE,NATIONALUM,24SEP2026,33500.000000,1875,OPTSTK,BFO,5.000000,300000
845075,SAIL26SEP172.5CE,SAIL,24SEP2026,17250.000000,4700,OPTSTK,BFO,5.000000,320000
845077,VBL26SEP535CE,VBL,24SEP2026,53500.000000,1275,OPTSTK,BFO,5.000000,100000000
845080,ASIANPAINT26SEP2560CE,ASIANPAINT,24SEP2026,256000.000000,250,OPTSTK,BFO,5.000000,8000
845081,OBEROIRLTY26SEP1740CE,OBEROIRLTY,24SEP2026,174000.000000,350,OPTSTK,BFO,5.000000,28000
845094,PAGEIND26SEP41250PE,PAGEIND,24SEP2026,4125000.000000,20,OPTSTK,BFO,5.000000,600
845108,BANKINDIA26SEP135CE,BANKINDIA,24SEP2026,13500.000000,5200,OPTSTK,BFO,5.000000,100000000
845110,PNBHOUSING26SEP1110PE,PNBHOUSING,24SEP2026,111000.000000,650,OPTSTK,BFO,5.000000,100000000
845121,SENSEX2681375100CE,SENSEX,13AUG2026,7510000.000000,20,OPTIDX,BFO,5.000000,1000
845123,ASIANPAINT26SEP2640PE,ASIANPAINT,24SEP2026,264000.000000,250,OPTSTK,BFO,5.000000,8000
845128,HINDALCO26SEP980PE,HINDALCO,24SEP2026,98000.000000,700,OPTSTK,BFO,5.000000,56000
845140,FOCIT26SEP35250CE,FOCIT,24SEP2026,3525000.000000,45,OPTIDX,BFO,5.000000,1350
845158,HEROMOTOCO26SEP5250PE,HEROMOTOCO,24SEP2026,525000.000000,150,OPTSTK,BFO,5.000000,9000
845167,SENSEX2681373700CE,SENSEX,13AUG2026,7370000.000000,20,OPTIDX,BFO,5.000000,1000
845170,OIL26JUL375CE,OIL,30JUL2026,37500.000000,1400,OPTSTK,BFO,5.000000,100000000
845171,TORNTPHARM26SEP4200PE,TORNTPHARM,24SEP2026,420000.000000,125,OPTSTK,BFO,5.000000,15000
845172,INDIANB26SEP880CE,INDIANB,24SEP2026,88000.000000,1000,OPTSTK,BFO,5.000000,100000000
845176,PIDILITIND26SEP1670CE,PIDILITIND,24SEP2026,167000.000000,500,OPTSTK,BFO,5.000000,10000
845178,HINDPETRO26SEP420PE,HINDPETRO,24SEP2026,42000.000000,2025,OPTSTK,BFO,5.000000,108000
845187,PREMIERENE26SEP1000PE,PREMIERENE,24SEP2026,100000.000000,650,OPTSTK,BFO,5.000000,100000000
845192,UPL26SEP570CE,UPL,24SEP2026,57000.000000,1355,OPTSTK,BFO,5.000000,39000
845204,FOCIT26SEP39500PE,FOCIT,24SEP2026,3950000.000000,45,OPTIDX,BFO,5.000000,1350
845209,ITC26SEP295PE,ITC,24SEP2026,29500.000000,1725,OPTSTK,BFO,5.000000,64000
845214,ICICIBANK26SEP1380PE,ICICIBANK,24SEP2026,138000.000000,700,OPTSTK,BFO,5.000000,28000
845223,BANKEX26SEP60300CE,BANKEX,24SEP2026,6030000.000000,30,OPTIDX,BFO,5.000000,900
845228,BANKEX26SEP62600CE,BANKEX,24SEP2026,6260000.000000,30,OPTIDX,BFO,5.000000,900
845230,BLUESTARCO26SEP1580CE,BLUESTARCO,24SEP2026,158000.000000,325,OPTSTK,BFO,5.000000,100000000
845233,COCHINSHIP26SEP1340CE,COCHINSHIP,24SEP2026,134000.000000,400,OPTSTK,BFO,5.000000,100000000
845234,BANKEX26SEP64900CE,BANKEX,24SEP2026,6490000.000000,30,OPTIDX,BFO,5.000000,900
845239,LODHA26SEP880CE,LODHA,24SEP2026,88000.000000,625,OPTSTK,BFO,5.000000,100000000
845244,FOCIT26SEP33500PE,FOCIT,24SEP2026,3350000.000000,45,OPTIDX,BFO,5.000000,1350
845257,HYUNDAI26SEP2060PE,HYUNDAI,24SEP2026,206000.000000,275,OPTSTK,BFO,5.000000,100000000
845264,TATAELXSI26SEP3750CE,TATAELXSI,24SEP2026,375000.000000,125,OPTSTK,BFO,5.000000,100000000
845274,SAIL26SEP177.5CE,SAIL,24SEP2026,17750.000000,4700,OPTSTK,BFO,5.000000,320000
845276,RADICO26SEP4300PE,RADICO,24SEP2026,430000.000000,150,OPTSTK,BFO,5.000000,100000000
845286,IREDA26SEP122CE,IREDA,24SEP2026,12200.000000,4525,OPTSTK,BFO,5.000000,100000000
845290,ADANIPORTS26SEP1860CE,ADANIPORTS,24SEP2026,186000.000000,475,OPTSTK,BFO,5.000000,32000
845306,MOTILALOFS26SEP990CE,MOTILALOFS,24SEP2026,99000.000000,775,OPTSTK,BFO,5.000000,100000000
845313,360ONE26SEP940CE,,24SEP2026,94000.000000,500,OPTSTK,BFO,5.000000,100000000
845317,IRFC26SEP86PE,IRFC,24SEP2026,8600.000000,5425,OPTSTK,BFO,5.000000,100000000
845324,ICICIBANK26JUL1450PE,ICICIBANK,30JUL2026,145000.000000,700,OPTSTK,BFO,5.000000,28000
845327,JIOFIN26SEP242.5PE,JIOFIN,24SEP2026,24250.000000,2350,OPTSTK,BFO,5.000000,100000000
845338,FOCIT26SEP26250CE,FOCIT,24SEP2026,2625000.000000,45,OPTIDX,BFO,5.000000,1350
845340,DELHIVERY26SEP475PE,DELHIVERY,24SEP2026,47500.000000,2075,OPTSTK,BFO,5.000000,100000000
845349,BAJAJHLDNG26SEP10000CE,BAJAJHLDNG,24SEP2026,1000000.000000,75,OPTSTK,BFO,5.000000,100000000
845350,KFINTECH26SEP850CE,KFINTECH,24SEP2026,85000.000000,575,OPTSTK,BFO,5.000000,100000000
845352,PRESTIGE26SEP1560CE,PRESTIGE,24SEP2026,156000.000000,450,OPTSTK,BFO,5.000000,100000000
845355,FOCIT26SEP33250PE,FOCIT,24SEP2026,3325000.000000,45,OPTIDX,BFO,5.000000,1350
845356,HDFCAMC26SEP2760PE,HDFCAMC,24SEP2026,276000.000000,300,OPTSTK,BFO,5.000000,12000
845359,GMRAIRPORT26SEP110PE,GMRAIRPORT,24SEP2026,11000.000000,6975,OPTSTK,BFO,5.000000,675000
845361,PGEL26SEP590CE,PGEL,24SEP2026,59000.000000,950,OPTSTK,BFO,5.000000,100000000
845368,DIVISLAB26SEP6550PE,DIVISLAB,24SEP2026,655000.000000,100,OPTSTK,BFO,5.000000,8000
845371,360ONE26SEP1140PE,,24SEP2026,114000.000000,500,OPTSTK,BFO,5.000000,100000000
845374,TATASTEEL26SEP182.5PE,TATASTEEL,24SEP2026,18250.000000,2750,OPTSTK,BFO,5.000000,220000
845377,BEL26SEP400CE,BEL,24SEP2026,40000.000000,1425,OPTSTK,BFO,5.000000,228000
845383,HINDPETRO26SEP425PE,HINDPETRO,24SEP2026,42500.000000,2025,OPTSTK,BFO,5.000000,108000
845380,SENSEX2681371700PE,SENSEX,13AUG2026,7170000.000000,20,OPTIDX,BFO,5.000000,1000
845382,CANBK26SEP125CE,CANBK,24SEP2026,12500.000000,6750,OPTSTK,BFO,5.000000,81000
845395,TCS26SEP1980CE,TCS,24SEP2026,198000.000000,225,OPTSTK,BFO,5.000000,7000
845402,FEDERALBNK26SEP317.5CE,FEDERALBNK,24SEP2026,31750.000000,2500,OPTSTK,BFO,5.000000,200000
845410,MUTHOOTFIN26SEP3300PE,MUTHOOTFIN,24SEP2026,330000.000000,275,OPTSTK,BFO,5.000000,22000
845413,NMDC26SEP78PE,NMDC,24SEP2026,7800.000000,6750,OPTSTK,BFO,5.000000,225000
845422,JSWENERGY26SEP610CE,JSWENERGY,24SEP2026,61000.000000,1075,OPTSTK,BFO,5.000000,100000000
845428,ADANIGREEN26SEP1460CE,ADANIGREEN,24SEP2026,146000.000000,600,OPTSTK,BFO,5.000000,100000000
845433,OBEROIRLTY26SEP1880PE,OBEROIRLTY,24SEP2026,188000.000000,350,OPTSTK,BFO,5.000000,28000
845448,INDIANB26SEP790PE,INDIANB,24SEP2026,79000.000000,1000,OPTSTK,BFO,5.000000,100000000
845461,POLYCAB26SEP10100PE,POLYCAB,24SEP2026,1010000.000000,125,OPTSTK,BFO,5.000000,9000
845464,NAUKRI26SEP940PE,NAUKRI,24SEP2026,94000.000000,550,OPTSTK,BFO,5.000000,6000
845466,MOTHERSON26AUG158CE,MOTHERSON,27AUG2026,15800.000000,6150,OPTSTK,BFO,5.000000,284000
845468,NYKAA26SEP287.5CE,NYKAA,24SEP2026,28750.000000,3125,OPTSTK,BFO,5.000000,100000000
845477,APOLLOHOSP26SEP8400PE,APOLLOHOSP,24SEP2026,840000.000000,125,OPTSTK,BFO,5.000000,5000
845494,SONACOMS26SEP610PE,SONACOMS,24SEP2026,61000.000000,1225,OPTSTK,BFO,5.000000,100000000
845496,TITAN26SEP4150PE,TITAN,24SEP2026,415000.000000,175,OPTSTK,BFO,5.000000,11250
845497,RBLBANK26SEP375CE,RBLBANK,24SEP2026,37500.000000,3175,OPTSTK,BFO,5.000000,150000
845499,SHREECEM26SEP26500CE,SHREECEM,24SEP2026,2650000.000000,25,OPTSTK,BFO,5.000000,1000
845508,SENSEX5026SEP24350PE,SENSEX50,24SEP2026,2435000.000000,75,OPTIDX,BFO,5.000000,1800
845509,LODHA26SEP950PE,LODHA,24SEP2026,95000.000000,625,OPTSTK,BFO,5.000000,100000000
845523,JUBLFOOD26SEP425PE,JUBLFOOD,24SEP2026,42500.000000,1250,OPTSTK,BFO,5.000000,50000
845547,COFORGE26SEP1500CE,COFORGE,24SEP2026,150000.000000,475,OPTSTK,BFO,5.000000,6000
845552,SENSEX5026SEP25050CE,SENSEX50,24SEP2026,2505000.000000,75,OPTIDX,BFO,5.000000,1800
845558,OBEROIRLTY26SEP1780CE,OBEROIRLTY,24SEP2026,178000.000000,350,OPTSTK,BFO,5.000000,28000
845560,HDFCLIFE26SEP620CE,HDFCLIFE,24SEP2026,62000.000000,1100,OPTSTK,BFO,5.000000,44000
845567,ALKEM26SEPFUT,ALKEM,24SEP2026,0.000000,125,FUTSTK,BFO,5.000000,8000
845570,TATASTEEL26SEP187.5PE,TATASTEEL,24SEP2026,18750.000000,2750,OPTSTK,BFO,5.000000,220000
845578,HAL26SEP4200CE,HAL,24SEP2026,420000.000000,150,OPTSTK,BFO,5.000000,9000
845589,GODFRYPHLP26SEP2240PE,GODFRYPHLP,24SEP2026,224000.000000,275,OPTSTK,BFO,5.000000,100000000
845615,BANKEX26SEP59900PE,BANKEX,24SEP2026,5990000.000000,30,OPTIDX,BFO,5.000000,900
845617,CIPLA26SEP1440PE,CIPLA,24SEP2026,144000.000000,425,OPTSTK,BFO,5.000000,26000
845619,FORCEMOT26SEP19000PE,FORCEMOT,24SEP2026,1900000.000000,25,OPTSTK,BFO,5.000000,100000000
845620,TITAN26SEP4050CE,TITAN,24SEP2026,405000.000000,175,OPTSTK,BFO,5.000000,11250
845634,MFSL26SEP1740CE,MFSL,24SEP2026,174000.000000,400,OPTSTK,BFO,5.000000,32000
845642,SENSEX2681383000CE,SENSEX,13AUG2026,8300000.000000,20,OPTIDX,BFO,5.000000,1000
845663,BHARATFORG26SEP2220CE,BHARATFORG,24SEP2026,222000.000000,500,OPTSTK,BFO,5.000000,30000
845671,VEDL26SEP220CE,VEDL,24SEP2026,22000.000000,1150,OPTSTK,BFO,5.000000,80000
845675,HDFCLIFE26SEP555CE,HDFCLIFE,24SEP2026,55500.000000,1100,OPTSTK,BFO,5.000000,44000
845691,SENSEX2681383900CE,SENSEX,13AUG2026,8390000.000000,20,OPTIDX,BFO,5.000000,1000
845694,BDL26SEP1240PE,BDL,24SEP2026,124000.000000,425,OPTSTK,BFO,5.000000,100000000
845698,PATANJALI26SEP405PE,PATANJALI,24SEP2026,40500.000000,1075,OPTSTK,BFO,5.000000,100000000
845699,PREMIERENE26SEP1030CE,PREMIERENE,24SEP2026,103000.000000,650,OPTSTK,BFO,5.000000,100000000
845706,SHREECEM26SEP24500PE,SHREECEM,24SEP2026,2450000.000000,25,OPTSTK,BFO,5.000000,1000
845708,FORTIS26SEP910CE,FORTIS,24SEP2026,91000.000000,775,OPTSTK,BFO,5.000000,100000000
845712,MUTHOOTFIN26SEP2900PE,MUTHOOTFIN,24SEP2026,290000.000000,275,OPTSTK,BFO,5.000000,22000
845715,GMRAIRPORT26SEP103PE,GMRAIRPORT,24SEP2026,10300.000000,6975,OPTSTK,BFO,5.000000,675000
845716,DRREDDY26SEP1400PE,DRREDDY,24SEP2026,140000.000000,625,OPTSTK,BFO,5.000000,5000
845721,BHARATFORG26SEP2140PE,BHARATFORG,24SEP2026,214000.000000,500,OPTSTK,BFO,5.000000,30000
845727,GMRAIRPORT26SEP116CE,GMRAIRPORT,24SEP2026,11600.000000,6975,OPTSTK,BFO,5.000000,675000
845730,HINDUNILVR26SEP2260CE,HINDUNILVR,24SEP2026,226000.000000,300,OPTSTK,BFO,5.000000,9000
845753,POWERINDIA26SEP36000CE,POWERINDIA,24SEP2026,3600000.000000,25,OPTSTK,BFO,5.000000,100000000
845769,BEL26SEP370CE,BEL,24SEP2026,37000.000000,1425,OPTSTK,BFO,5.000000,228000
845794,PATANJALI26SEP440CE,PATANJALI,24SEP2026,44000.000000,1075,OPTSTK,BFO,5.000000,100000000
845800,ABB26SEP6900PE,ABB,24SEP2026,690000.000000,125,OPTSTK,BFO,5.000000,7500
845805,LAURUSLABS26SEP1500PE,LAURUSLABS,24SEP2026,150000.000000,850,OPTSTK,BFO,5.000000,68000
845809,MFSL26SEP1560CE,MFSL,24SEP2026,156000.000000,400,OPTSTK,BFO,5.000000,32000
845811,POLYCAB26SEP9200PE,POLYCAB,24SEP2026,920000.000000,125,OPTSTK,BFO,5.000000,9000
845814,SUZLON26SEP59CE,SUZLON,24SEP2026,5900.000000,12700,OPTSTK,BFO,5.000000,100000000
845815,CHOLAFIN26SEP1700CE,CHOLAFIN,24SEP2026,170000.000000,625,OPTSTK,BFO,5.000000,25000
845819,GAIL26SEP171CE,GAIL,24SEP2026,17100.000000,3550,OPTSTK,BFO,5.000000,274500
845820,BANKEX26SEP68200PE,BANKEX,24SEP2026,6820000.000000,30,OPTIDX,BFO,5.000000,900
845852,MOTHERSON26SEP154PE,MOTHERSON,24SEP2026,15400.000000,6150,OPTSTK,BFO,5.000000,284000
845821,DIVISLAB26SEP6750PE,DIVISLAB,24SEP2026,675000.000000,100,OPTSTK,BFO,5.000000,8000
845840,GAIL26SEP175PE,GAIL,24SEP2026,17500.000000,3550,OPTSTK,BFO,5.000000,274500
845849,SENSEX2681378600CE,SENSEX,13AUG2026,7860000.000000,20,OPTIDX,BFO,5.000000,1000
845862,ALKEM26SEP5200PE,ALKEM,24SEP2026,520000.000000,125,OPTSTK,BFO,5.000000,8000
845873,TECHM26SEP1300PE,TECHM,24SEP2026,130000.000000,600,OPTSTK,BFO,5.000000,24000
845874,ADANIENT26SEP2900CE,ADANIENT,24SEP2026,290000.000000,309,OPTSTK,BFO,5.000000,9000
845881,TATAPOWER26SEP375CE,TATAPOWER,24SEP2026,37500.000000,1450,OPTSTK,BFO,5.000000,101250
845900,FEDERALBNK26SEP320PE,FEDERALBNK,24SEP2026,32000.000000,2500,OPTSTK,BFO,5.000000,200000
845910,GMRAIRPORT26SEP108PE,GMRAIRPORT,24SEP2026,10800.000000,6975,OPTSTK,BFO,5.000000,675000
845914,SUPREMEIND26SEP3350CE,SUPREMEIND,24SEP2026,335000.000000,175,OPTSTK,BFO,5.000000,100000000
845929,APOLLOHOSP26SEP8600PE,APOLLOHOSP,24SEP2026,860000.000000,125,OPTSTK,BFO,5.000000,5000
845932,SOLARINDS26SEP18750CE,SOLARINDS,24SEP2026,1875000.000000,50,OPTSTK,BFO,5.000000,100000000
845953,SONACOMS26SEP650PE,SONACOMS,24SEP2026,65000.000000,1225,OPTSTK,BFO,5.000000,100000000
845958,ULTRACEMCO26SEP11100CE,ULTRACEMCO,24SEP2026,1110000.000000,50,OPTSTK,BFO,5.000000,3000
845962,EICHERMOT26SEP7650PE,EICHERMOT,24SEP2026,765000.000000,100,OPTSTK,BFO,5.000000,7000
845967,BANKEX26SEP70800PE,BANKEX,24SEP2026,7080000.000000,30,OPTIDX,BFO,5.000000,900
845968,DLF26SEP605PE,DLF,24SEP2026,60500.000000,950,OPTSTK,BFO,5.000000,49500
845976,PATANJALI26SEP440PE,PATANJALI,24SEP2026,44000.000000,1075,OPTSTK,BFO,5.000000,100000000
845984,RADICO26SEP3200PE,RADICO,24SEP2026,320000.000000,150,OPTSTK,BFO,5.000000,100000000
845986,INDUSINDBK26SEPFUT,INDUSINDBK,24SEP2026,0.000000,700,FUTSTK,BFO,5.000000,20000
845996,SENSEX5026SEP25250CE,SENSEX50,24SEP2026,2525000.000000,75,OPTIDX,BFO,5.000000,1800
845997,FORCEMOT26SEP21500CE,FORCEMOT,24SEP2026,2150000.000000,25,OPTSTK,BFO,5.000000,100000000
845999,ONGC26SEP230PE,ONGC,24SEP2026,23000.000000,2250,OPTSTK,BFO,5.000000,154000
846006,BPCL26SEP305PE,BPCL,24SEP2026,30500.000000,1975,OPTSTK,BFO,5.000000,72000
846010,BAJAJHLDNG26SEP10500PE,BAJAJHLDNG,24SEP2026,1050000.000000,75,OPTSTK,BFO,5.000000,100000000
846016,HDFCAMC26SEP2600PE,HDFCAMC,24SEP2026,260000.000000,300,OPTSTK,BFO,5.000000,12000
846023,SHRIRAMFIN26SEP1030PE,SHRIRAMFIN,24SEP2026,103000.000000,825,OPTSTK,BFO,5.000000,18000
846025,HINDZINC26SEPFUT,HINDZINC,24SEP2026,0.000000,1225,FUTSTK,BFO,5.000000,100000000
846030,BAJFINANCE26SEP960PE,BAJFINANCE,24SEP2026,96000.000000,750,OPTSTK,BFO,5.000000,3750
846031,LT26SEP4300CE,LT,24SEP2026,430000.000000,175,OPTSTK,BFO,5.000000,12000
846035,SUNPHARMA26SEP1860CE,SUNPHARMA,24SEP2026,186000.000000,350,OPTSTK,BFO,5.000000,28000
846060,FOCIT26SEP39000PE,FOCIT,24SEP2026,3900000.000000,45,OPTIDX,BFO,5.000000,1350
846064,KALYANKJIL26SEP385PE,KALYANKJIL,24SEP2026,38500.000000,1350,OPTSTK,BFO,5.000000,100000000
846066,VMM26SEP117CE,VMM,24SEP2026,11700.000000,4850,OPTSTK,BFO,5.000000,100000000
846075,IDEA26SEPFUT,IDEA,24SEP2026,0.000000,71475,FUTSTK,BFO,5.000000,2400000
846081,SUNPHARMA26SEP1780PE,SUNPHARMA,24SEP2026,178000.000000,350,OPTSTK,BFO,5.000000,28000
846083,NBCC26SEP103CE,NBCC,24SEP2026,10300.000000,6500,OPTSTK,BFO,5.000000,100000000
846088,AUBANK26SEP1080CE,AUBANK,24SEP2026,108000.000000,1000,OPTSTK,BFO,5.000000,30000
846094,CIPLA26SEP1470CE,CIPLA,24SEP2026,147000.000000,425,OPTSTK,BFO,5.000000,26000
846098,CAMS26SEP790PE,CAMS,24SEP2026,79000.000000,825,OPTSTK,BFO,5.000000,100000000
846108,UNIONBANK26SEP167.5CE,UNIONBANK,24SEP2026,16750.000000,4425,OPTSTK,BFO,5.000000,100000000
846113,MPHASIS26SEP2360CE,MPHASIS,24SEP2026,236000.000000,275,OPTSTK,BFO,5.000000,11000
846142,TATACONSUM26SEP1140PE,TATACONSUM,24SEP2026,114000.000000,550,OPTSTK,BFO,5.000000,36000
846148,FOCIT26SEP36000CE,FOCIT,24SEP2026,3600000.000000,45,OPTIDX,BFO,5.000000,1350
846150,BANKBARODA26SEP295CE,BANKBARODA,24SEP2026,29500.000000,2925,OPTSTK,BFO,5.000000,175500
846155,BANKEX26SEP72100CE,BANKEX,24SEP2026,7210000.000000,30,OPTIDX,BFO,5.000000,900
846165,COLPAL26SEP1960CE,COLPAL,24SEP2026,196000.000000,275,OPTSTK,BFO,5.000000,14000
846181,GAIL26SEP168PE,GAIL,24SEP2026,16800.000000,3550,OPTSTK,BFO,5.000000,274500
846187,IOC26SEP138CE,IOC,24SEP2026,13800.000000,4875,OPTSTK,BFO,5.000000,292500
846194,SENSEX2681377200PE,SENSEX,13AUG2026,7720000.000000,20,OPTIDX,BFO,5.000000,1000
846200,NAM-INDIA26SEP1260CE,NAM-INDIA,24SEP2026,126000.000000,625,OPTSTK,BFO,5.000000,100000000
846202,PAGEIND26SEP39500PE,PAGEIND,24SEP2026,3950000.000000,20,OPTSTK,BFO,5.000000,600
846207,ZYDUSLIFE26SEP1150PE,ZYDUSLIFE,24SEP2026,115000.000000,900,OPTSTK,BFO,5.000000,54000
846229,TATAPOWER26SEP355PE,TATAPOWER,24SEP2026,35500.000000,1450,OPTSTK,BFO,5.000000,101250
846244,ZYDUSLIFE26SEP1140CE,ZYDUSLIFE,24SEP2026,114000.000000,900,OPTSTK,BFO,5.000000,54000
846246,PNB26SEP113PE,PNB,24SEP2026,11300.000000,8000,OPTSTK,BFO,5.000000,480000
846254,BANKEX26SEP59100CE,BANKEX,24SEP2026,5910000.000000,30,OPTIDX,BFO,5.000000,900
846264,OBEROIRLTY26SEP1700PE,OBEROIRLTY,24SEP2026,170000.000000,350,OPTSTK,BFO,5.000000,28000
846270,BDL26SEP1340CE,BDL,24SEP2026,134000.000000,425,OPTSTK,BFO,5.000000,100000000
846273,RELIANCE26SEP1310CE,RELIANCE,24SEP2026,131000.000000,500,OPTSTK,BFO,5.000000,10000
846283,JINDALSTEL26SEP1120PE,JINDALSTEL,24SEP2026,112000.000000,625,OPTSTK,BFO,5.000000,37500
846285,BRITANNIA26SEPFUT,BRITANNIA,24SEP2026,0.000000,125,FUTSTK,BFO,5.000000,6000
846286,TVSMOTOR26SEP3620PE,TVSMOTOR,24SEP2026,362000.000000,175,OPTSTK,BFO,5.000000,21000
846306,HAVELLS26SEP1150PE,HAVELLS,24SEP2026,115000.000000,500,OPTSTK,BFO,5.000000,20000
846308,TVSMOTOR26SEP3460PE,TVSMOTOR,24SEP2026,346000.000000,175,OPTSTK,BFO,5.000000,21000
846332,ADANIPOWER26SEP242.5PE,ADANIPOWER,24SEP2026,24250.000000,3550,OPTSTK,BFO,5.000000,100000000
846342,CHOLAFIN26SEP1820PE,CHOLAFIN,24SEP2026,182000.000000,625,OPTSTK,BFO,5.000000,25000
846344,UPL26SEP610CE,UPL,24SEP2026,61000.000000,1355,OPTSTK,BFO,5.000000,39000
846348,RECLTD26SEP360CE,RECLTD,24SEP2026,36000.000000,1575,OPTSTK,BFO,5.000000,160000
846356,SENSEX2681372800CE,SENSEX,13AUG2026,7280000.000000,20,OPTIDX,BFO,5.000000,1000
846362,PAYTM26SEP1070PE,PAYTM,24SEP2026,107000.000000,725,OPTSTK,BFO,5.000000,100000000
846370,TATAELXSI26SEP3800PE,TATAELXSI,24SEP2026,380000.000000,125,OPTSTK,BFO,5.000000,100000000
846384,LICHSGFIN26SEP575CE,LICHSGFIN,24SEP2026,57500.000000,1000,OPTSTK,BFO,5.000000,60000
846385,SUPREMEIND26SEP3550CE,SUPREMEIND,24SEP2026,355000.000000,175,OPTSTK,BFO,5.000000,100000000
846386,BLUESTARCO26SEP1620CE,BLUESTARCO,24SEP2026,162000.000000,325,OPTSTK,BFO,5.000000,100000000
846394,LODHA26SEP920CE,LODHA,24SEP2026,92000.000000,625,OPTSTK,BFO,5.000000,100000000
846408,MOTHERSON26SEP148CE,MOTHERSON,24SEP2026,14800.000000,6150,OPTSTK,BFO,5.000000,284000
846427,CGPOWER26SEP890CE,CGPOWER,24SEP2026,89000.000000,850,OPTSTK,BFO,5.000000,100000000
846444,EICHERMOT26SEP7850PE,EICHERMOT,24SEP2026,785000.000000,100,OPTSTK,BFO,5.000000,7000
846455,AMBUJACEM26SEP450PE,AMBUJACEM,24SEP2026,45000.000000,1200,OPTSTK,BFO,5.000000,54000
846460,UNIONBANK26SEP170CE,UNIONBANK,24SEP2026,17000.000000,4425,OPTSTK,BFO,5.000000,100000000
846464,TECHM26SEP1400CE,TECHM,24SEP2026,140000.000000,600,OPTSTK,BFO,5.000000,24000
846466,RADICO26SEP3400PE,RADICO,24SEP2026,340000.000000,150,OPTSTK,BFO,5.000000,100000000
846493,ETERNAL26SEP267.5CE,ETERNAL,24SEP2026,26750.000000,2425,OPTSTK,BFO,5.000000,100000000
846506,VEDL26SEP240PE,VEDL,24SEP2026,24000.000000,1150,OPTSTK,BFO,5.000000,80000
846519,TIINDIA26SEP3120CE,TIINDIA,24SEP2026,312000.000000,200,OPTSTK,BFO,5.000000,100000000
846527,RVNL26SEP260CE,RVNL,24SEP2026,26000.000000,1925,OPTSTK,BFO,5.000000,100000000
846530,LTF26SEP270CE,LTF,24SEP2026,27000.000000,2250,OPTSTK,BFO,5.000000,267720
846562,OFSS26JUL11300CE,OFSS,30JUL2026,1130000.000000,100,OPTSTK,BFO,5.000000,8000
846564,LTM26SEP4050PE,LTM,24SEP2026,405000.000000,150,OPTSTK,BFO,5.000000,4500
846571,PATANJALI26SEP395CE,PATANJALI,24SEP2026,39500.000000,1075,OPTSTK,BFO,5.000000,100000000
846590,NATIONALUM26SEP320PE,NATIONALUM,24SEP2026,32000.000000,1875,OPTSTK,BFO,5.000000,300000
